11.7567,-11.4253,1.5
11.8468,-11.4253,1.5
11.9368,-11.5154,1.5
12.0269,-11.6054,1.5
12.1170,-11.6955,1.5
12.2071,-11.7856,1.5
12.2972,-11.8757,1.5
12.3873,-11.9658,1.5
12.4774,-12.0559,1.5
12.5675,-12.1460,1.5
12.6576,-12.2361,1.5
12.7477,-12.3262,1.5
12.8377,-12.4163,1.5
12.9278,-12.5063,1.5
13.0179,-12.5964,1.5
13.1080,-12.6865,1.5
13.1981,-12.7766,1.5
13.2882,-12.8667,1.5
13.3783,-12.9568,1.5
13.4684,-13.0469,1.5
13.5585,-13.1370,1.5
13.6486,-13.2271,1.5
13.7386,-13.3172,1.5
13.8287,-13.4072,1.5
13.9188,-13.4973,1.5
14.0089,-13.5874,1.5
14.0990,-13.6775,1.5
14.1891,-13.7676,1.5
14.2792,-13.7676,1.5
14.3693,-13.8577,1.5
14.4594,-13.9478,1.5
14.5495,-14.0379,1.5
14.6395,-14.1280,1.5
14.7296,-14.2181,1.5
14.8197,-14.3081,1.5
14.9098,-14.3982,1.5
14.9999,-14.4883,1.5
15.0900,-14.5784,1.5
15.1801,-14.6685,1.5
15.2702,-14.7586,1.5
15.3603,-14.8487,1.5
15.4504,-14.9388,1.5
15.5404,-15.0289,1.5
15.6305,-15.1190,1.5
15.7206,-15.2090,1.5
15.8107,-15.2991,1.5
15.9008,-15.3892,1.5
15.9909,-15.4793,1.5
16.0810,-15.5694,1.5
16.1711,-15.6595,1.5
16.2612,-15.7496,1.5
16.3513,-15.8397,1.5
16.4413,-15.9298,1.5
16.5314,-16.0199,1.5
16.6215,-16.1099,1.5
16.7116,-16.1099,1.5
16.8017,-16.2000,1.5
16.8918,-16.2901,1.5
16.9819,-16.3802,1.5
17.0720,-16.4703,1.5
17.1621,-16.5604,1.5
17.2522,-16.6505,1.5
17.3422,-16.7406,1.5
17.4323,-16.8307,1.5
17.5224,-16.9208,1.5
17.6125,-17.0108,1.5
17.7026,-17.1009,1.5
17.7927,-17.1910,1.5
17.8828,-17.2811,1.5
17.9729,-17.3712,1.5
18.0630,-17.4613,1.5
18.1531,-17.5514,1.5
18.2431,-17.6415,1.5
18.3332,-17.7316,1.5
18.4233,-17.8217,1.5
18.5134,-17.9117,1.5
18.6035,-18.0018,1.5
18.6936,-18.0919,1.5
18.7837,-18.1820,1.5
18.8738,-18.2721,1.5
18.9639,-18.3622,1.5
19.0540,-18.4523,1.5
19.1440,-18.5424,1.5
19.2341,-18.6325,1.5
19.3242,-18.7226,1.5
19.4143,-18.8126,1.5
19.5044,-18.8126,1.5
19.5945,-18.9027,1.5
19.6846,-18.9928,1.5
19.7747,-19.0829,1.5
19.8648,-19.1730,1.5
19.9549,-19.2631,1.5
20.0449,-19.3532,1.5
20.1350,-19.4433,1.5
20.2251,-19.5334,1.5
20.3152,-19.6235,1.5
20.4053,-19.7135,1.5
20.4954,-19.8036,1.5
20.5855,-19.8937,1.5
20.6756,-19.9838,1.5
20.7657,-20.0739,1.5
20.8558,-20.1640,1.5
20.9458,-20.2541,1.5
21.0359,-20.3442,1.5
21.1260,-20.4343,1.5
21.2161,-20.5244,1.5
21.3062,-20.6144,1.5
21.3963,-20.7045,1.5
21.4864,-20.7946,1.5
21.5765,-20.8847,1.5
21.6666,-20.9748,1.5
21.7567,-21.0649,1.5
21.8467,-21.1550,1.5
21.9368,-21.2451,1.5
22.0269,-21.3352,1.5
22.1170,-21.4253,1.5
22.2071,-21.5153,1.5
22.2972,-21.6054,1.5
22.3873,-21.6955,1.5
22.4774,-21.7856,1.5
22.5675,-21.8757,1.5
22.6576,-21.8757,1.5
22.7476,-21.9658,1.5
22.8377,-22.0559,1.5
22.9278,-22.1460,1.5
23.0179,-22.2361,1.5
23.1080,-22.3262,1.5
23.1981,-22.4162,1.5
23.2882,-22.5063,1.5
23.3783,-22.5964,1.5
23.4684,-22.6865,1.5
23.5585,-22.7766,1.5
23.6485,-22.8667,1.5
23.7386,-22.9568,1.5
23.8287,-23.0469,1.5
23.9188,-23.1370,1.5
24.0089,-23.2271,1.5
24.0990,-23.3171,1.5
24.1891,-23.4072,1.5
24.2792,-23.4973,1.5
24.3693,-23.5874,1.5
24.4594,-23.6775,1.5
24.5494,-23.7676,1.5
24.6395,-23.8577,1.5
24.7296,-23.9478,1.5
24.8197,-24.0379,1.5
24.9098,-24.1280,1.5
24.9999,-24.2180,1.5
25.0900,-24.3081,1.5
25.1801,-24.3982,1.5
25.2702,-24.4883,1.5
25.3603,-24.5784,1.5
25.4503,-24.6685,1.5
25.5404,-24.6685,1.5
25.6305,-24.7586,1.5
25.7206,-24.8487,1.5
25.8107,-24.9388,1.5
25.9008,-25.0289,1.5
25.9909,-25.1189,1.5
26.0810,-25.2090,1.5
26.1711,-25.2991,1.5
26.2612,-25.3892,1.5
26.3512,-25.3892,1.5
26.4413,-25.4793,1.5
26.5314,-25.5694,1.5
26.6215,-25.6595,1.5
26.7116,-25.7496,1.5
26.8017,-25.8397,1.5
26.8918,-25.9298,1.5
26.9819,-25.9298,1.5
27.0720,-26.0198,1.5
27.1621,-26.1099,1.5
27.2521,-26.1099,1.5
27.3422,-26.2000,1.5
27.4323,-26.2901,1.5
27.5224,-26.2901,1.5
27.6125,-26.3802,1.5
27.7026,-26.4703,1.5
27.7927,-26.4703,1.5
27.8828,-26.5604,1.5
27.9729,-26.5604,1.5
28.0630,-26.6505,1.5
28.1530,-26.7406,1.5
28.2431,-26.7406,1.5
28.3332,-26.7406,1.5
28.4233,-26.8307,1.5
28.5134,-26.8307,1.5
28.6035,-26.9207,1.5
28.6936,-26.9207,1.5
28.7837,-26.9207,1.5
28.8738,-27.0108,1.5
28.9639,-27.0108,1.5
29.0539,-27.0108,1.5
29.1440,-27.1009,1.5
29.2341,-27.1009,1.5
29.3242,-27.1009,1.5
29.4143,-27.1009,1.5
29.5044,-27.1009,1.5
29.5945,-27.1009,1.5
29.6846,-27.1009,1.5
29.7747,-27.1910,1.5
29.8648,-27.1910,1.5
29.9548,-27.1910,1.5
30.0449,-27.1910,1.5
30.1350,-27.1910,1.5
30.2251,-27.1910,1.5
30.3152,-27.1910,1.5
30.4053,-27.1910,1.5
30.4954,-27.1910,1.5
30.5855,-27.2811,1.5
30.6756,-27.1910,1.5
30.7657,-27.1910,1.5
30.8557,-27.1910,1.5
30.9458,-27.1910,1.5
31.0359,-27.1910,1.5
31.1260,-27.1910,1.5
31.2161,-27.1910,1.5
31.3062,-27.1910,1.5
31.3963,-27.1910,1.5
31.4864,-27.1910,1.5
31.5765,-27.1009,1.5
31.6666,-27.1009,1.5
31.7566,-27.1009,1.5
31.8467,-27.1009,1.5
31.9368,-27.1009,1.5
32.0269,-27.1009,1.5
32.1170,-27.1009,1.5
32.2071,-27.0108,1.5
32.2972,-27.0108,1.5
